local_id,x,y,z,rib_index,stringer_index,tag,h,global_id
562,13.1907280703835,11.4472340642573,0.01,35,7,stringer,extrados,1259
651,13.2476933174783,11.297718310494,0.01,35,8,stringer,extrados,1260
740,13.3046585645732,11.1482025567306,0.01,35,9,stringer,extrados,1261
830,13.3616238116681,10.9986868029673,0.01,35,10,stringer,extrados,1262
917,13.4185890587629,10.849171049204,0.01,35,11,stringer,extrados,1263
1002,13.4755543058578,10.6996552954406,0.01,35,12,stringer,extrados,1264
1084,13.5325195529527,10.5501395416773,0.01,35,13,stringer,extrados,1265
1163,13.5894848000475,10.4006237879139,0.01,35,14,stringer,extrados,1266
1239,13.6464500471424,10.2511080341506,0.01,35,15,stringer,extrados,1267
1312,13.7034152942373,10.1015922803872,0.01,35,16,stringer,extrados,1268
1383,13.7603805413321,9.9520765266239,0.01,35,17,stringer,extrados,1269
1452,13.817345788427,9.80256077286056,0.01,35,18,stringer,extrados,1270
1518,13.8743110355219,9.65304501909722,0.01,35,19,stringer,extrados,1271
1581,13.9312762826167,9.50352926533387,0.01,35,20,stringer,extrados,1272
1641,13.9882415297116,9.35401351157053,0.01,35,21,stringer,extrados,1273
1698,14.0452067768065,9.20449775780719,0.01,35,22,stringer,extrados,1274
1753,14.1021720239013,9.05498200404384,0.01,35,23,stringer,extrados,1275
1806,14.1591372709962,8.9054662502805,0.01,35,24,stringer,extrados,1276
1856,14.2161025180911,8.75595049651716,0.01,35,25,stringer,extrados,1277
1903,14.273067765186,8.60643474275382,0.01,35,26,stringer,extrados,1278
1947,14.3300330122808,8.45691898899047,0.01,35,27,stringer,extrados,1279
1988,14.3869982593757,8.30740323522713,0.01,35,28,stringer,extrados,1280
36,13.1190370520767,12.6184558186208,0.01,36,-2,rear spars,extrados,1281
36,14.7305000214267,8.38887527940485,0.01,36,-1,front spars,extrados,1282
33,13.1760022991716,12.4689400648574,0.01,36,1,stringer,extrados,1283
121,13.2329675462664,12.3194243110941,0.01,36,2,stringer,extrados,1284
209,13.2899327933613,12.1699085573307,0.01,36,3,stringer,extrados,1285
297,13.3468980404562,12.0203928035674,0.01,36,4,stringer,extrados,1286
385,13.403863287551,11.870877049804,0.01,36,5,stringer,extrados,1287
474,13.4608285346459,11.7213612960407,0.01,36,6,stringer,extrados,1288
563,13.5177937817408,11.5718455422774,0.01,36,7,stringer,extrados,1289
652,13.5747590288356,11.422329788514,0.01,36,8,stringer,extrados,1290
741,13.6317242759305,11.2728140347507,0.01,36,9,stringer,extrados,1291
831,13.6886895230254,11.1232982809873,0.01,36,10,stringer,extrados,1292
918,13.7456547701202,10.973782527224,0.01,36,11,stringer,extrados,1293
1003,13.8026200172151,10.8242667734606,0.01,36,12,stringer,extrados,1294
1085,13.85958526431,10.6747510196973,0.01,36,13,stringer,extrados,1295
1164,13.9165505114049,10.525235265934,0.01,36,14,stringer,extrados,1296
1240,13.9735157584997,10.3757195121706,0.01,36,15,stringer,extrados,1297
1313,14.0304810055946,10.2262037584073,0.01,36,16,stringer,extrados,1298
1384,14.0874462526895,10.0766880046439,0.01,36,17,stringer,extrados,1299
1453,14.1444114997843,9.92717225088058,0.01,36,18,stringer,extrados,1300
1519,14.2013767468792,9.77765649711724,0.01,36,19,stringer,extrados,1301
1582,14.2583419939741,9.6281407433539,0.01,36,20,stringer,extrados,1302
1642,14.3153072410689,9.47862498959056,0.01,36,21,stringer,extrados,1303
1699,14.3722724881638,9.32910923582721,0.01,36,22,stringer,extrados,1304
1754,14.4292377352587,9.17959348206387,0.01,36,23,stringer,extrados,1305
1807,14.4862029823535,9.03007772830053,0.01,36,24,stringer,extrados,1306
1857,14.5431682294484,8.88056197453718,0.01,36,25,stringer,extrados,1307
1904,14.6001334765433,8.73104622077384,0.01,36,26,stringer,extrados,1308
1948,14.6570987236381,8.5815304670105,0.01,36,27,stringer,extrados,1309
1989,14.714063970733,8.43201471324715,0.01,36,28,stringer,extrados,1310
37,13.446102763434,12.7430672966408,0.01,37,-2,rear spars,extrados,1311
37,15.0376050573201,8.56587721634169,0.01,37,-1,front spars,extrados,1312
34,13.5030680105289,12.5935515428774,0.01,37,1,stringer,extrados,1313
122,13.5600332576237,12.4440357891141,0.01,37,2,stringer,extrados,1314
210,13.6169985047186,12.2945200353508,0.01,37,3,stringer,extrados,1315
298,13.6739637518135,12.1450042815874,0.01,37,4,stringer,extrados,1316
386,13.7309289989083,11.9954885278241,0.01,37,5,stringer,extrados,1317
475,13.7878942460032,11.8459727740607,0.01,37,6,stringer,extrados,1318
564,13.8448594930981,11.6964570202974,0.01,37,7,stringer,extrados,1319
653,13.901824740193,11.546941266534,0.01,37,8,stringer,extrados,1320
742,13.9587899872878,11.3974255127707,0.01,37,9,stringer,extrados,1321
832,14.0157552343827,11.2479097590074,0.01,37,10,stringer,extrados,1322
919,14.0727204814776,11.098394005244,0.01,37,11,stringer,extrados,1323
1004,14.1296857285724,10.9488782514807,0.01,37,12,stringer,extrados,1324
1086,14.1866509756673,10.7993624977173,0.01,37,13,stringer,extrados,1325
1165,14.2436162227622,10.649846743954,0.01,37,14,stringer,extrados,1326
1241,14.300581469857,10.5003309901906,0.01,37,15,stringer,extrados,1327
1314,14.3575467169519,10.3508152364273,0.01,37,16,stringer,extrados,1328
1385,14.4145119640468,10.201299482664,0.01,37,17,stringer,extrados,1329
1454,14.4714772111416,10.0517837289006,0.01,37,18,stringer,extrados,1330
1520,14.5284424582365,9.90226797513727,0.01,37,19,stringer,extrados,1331
1583,14.5854077053314,9.75275222137392,0.01,37,20,stringer,extrados,1332
1643,14.6423729524262,9.60323646761058,0.01,37,21,stringer,extrados,1333
1700,14.6993381995211,9.45372071384724,0.01,37,22,stringer,extrados,1334
1755,14.756303446616,9.30420496008389,0.01,37,23,stringer,extrados,1335
1808,14.8132686937108,9.15468920632055,0.01,37,24,stringer,extrados,1336
1858,14.8702339408057,9.00517345255721,0.01,37,25,stringer,extrados,1337
1905,14.9271991879006,8.85565769879387,0.01,37,26,stringer,extrados,1338
1949,14.9841644349955,8.70614194503052,0.01,37,27,stringer,extrados,1339
38,13.7731684747913,12.8676787746608,0.01,38,-2,rear spars,extrados,1340
38,15.3447100932135,8.74287915327853,0.01,38,-1,front spars,extrados,1341
35,13.8301337218862,12.7181630208975,0.01,38,1,stringer,extrados,1342
123,13.8870989689811,12.5686472671341,0.01,38,2,stringer,extrados,1343
211,13.9440642160759,12.4191315133708,0.01,38,3,stringer,extrados,1344
299,14.0010294631708,12.2696157596074,0.01,38,4,stringer,extrados,1345
387,14.0579947102657,12.1201000058441,0.01,38,5,stringer,extrados,1346
476,14.1149599573605,11.9705842520807,0.01,38,6,stringer,extrados,1347
565,14.1719252044554,11.8210684983174,0.01,38,7,stringer,extrados,1348
654,14.2288904515503,11.6715527445541,0.01,38,8,stringer,extrados,1349
743,14.2858556986451,11.5220369907907,0.01,38,9,stringer,extrados,1350
833,14.34282094574,11.3725212370274,0.01,38,10,stringer,extrados,1351
920,14.3997861928349,11.223005483264,0.01,38,11,stringer,extrados,1352
1005,14.4567514399297,11.0734897295007,0.01,38,12,stringer,extrados,1353
1087,14.5137166870246,10.9239739757373,0.01,38,13,stringer,extrados,1354
1166,14.5706819341195,10.774458221974,0.01,38,14,stringer,extrados,1355
1242,14.6276471812143,10.6249424682107,0.01,38,15,stringer,extrados,1356
1315,14.6846124283092,10.4754267144473,0.01,38,16,stringer,extrados,1357
1386,14.7415776754041,10.325910960684,0.01,38,17,stringer,extrados,1358
1455,14.7985429224989,10.1763952069206,0.01,38,18,stringer,extrados,1359
1521,14.8555081695938,10.0268794531573,0.01,38,19,stringer,extrados,1360
1584,14.9124734166887,9.87736369939395,0.01,38,20,stringer,extrados,1361
1644,14.9694386637836,9.7278479456306,0.01,38,21,stringer,extrados,1362
1701,15.0264039108784,9.57833219186726,0.01,38,22,stringer,extrados,1363
1756,15.0833691579733,9.42881643810392,0.01,38,23,stringer,extrados,1364
1809,15.1403344050682,9.27930068434057,0.01,38,24,stringer,extrados,1365
1859,15.197299652163,9.12978493057723,0.01,38,25,stringer,extrados,1366
1906,15.2542648992579,8.98026917681389,0.01,38,26,stringer,extrados,1367
1950,15.3112301463528,8.83075342305055,0.01,38,27,stringer,extrados,1368
39,14.1002341861486,12.9922902526808,0.01,39,-2,rear spars,extrados,1369
39,15.651815129107,8.91988109021537,0.01,39,-1,front spars,extrados,1370
36,14.1571994332435,12.8427744989175,0.01,39,1,stringer,extrados,1371
124,14.2141646803384,12.6932587451541,0.01,39,2,stringer,extrados,1372
212,14.2711299274332,12.5437429913908,0.01,39,3,stringer,extrados,1373
300,14.3280951745281,12.3942272376275,0.01,39,4,stringer,extrados,1374
388,14.385060421623,12.2447114838641,0.01,39,5,stringer,extrados,1375
477,14.4420256687178,12.0951957301008,0.01,39,6,stringer,extrados,1376
566,14.4989909158127,11.9456799763374,0.01,39,7,stringer,extrados,1377
655,14.5559561629076,11.7961642225741,0.01,39,8,stringer,extrados,1378
744,14.6129214100024,11.6466484688107,0.01,39,9,stringer,extrados,1379
834,14.6698866570973,11.4971327150474,0.01,39,10,stringer,extrados,1380
921,14.7268519041922,11.3476169612841,0.01,39,11,stringer,extrados,1381
1006,14.7838171512871,11.1981012075207,0.01,39,12,stringer,extrados,1382
1088,14.8407823983819,11.0485854537574,0.01,39,13,stringer,extrados,1383
1167,14.8977476454768,10.899069699994,0.01,39,14,stringer,extrados,1384
1243,14.9547128925717,10.7495539462307,0.01,39,15,stringer,extrados,1385
1316,15.0116781396665,10.6000381924673,0.01,39,16,stringer,extrados,1386
1387,15.0686433867614,10.450522438704,0.01,39,17,stringer,extrados,1387
1456,15.1256086338563,10.3010066849407,0.01,39,18,stringer,extrados,1388
1522,15.1825738809511,10.1514909311773,0.01,39,19,stringer,extrados,1389
1585,15.239539128046,10.001975177414,0.01,39,20,stringer,extrados,1390
1645,15.2965043751409,9.85245942365063,0.01,39,21,stringer,extrados,1391
1702,15.3534696222357,9.70294366988729,0.01,39,22,stringer,extrados,1392
1757,15.4104348693306,9.55342791612394,0.01,39,23,stringer,extrados,1393
1810,15.4674001164255,9.4039121623606,0.01,39,24,stringer,extrados,1394
1860,15.5243653635203,9.25439640859726,0.01,39,25,stringer,extrados,1395
1907,15.5813306106152,9.10488065483391,0.01,39,26,stringer,extrados,1396
1951,15.6382958577101,8.95536490107057,0.01,39,27,stringer,extrados,1397
40,14.4272998975059,13.1169017307009,0.01,40,-2,rear spars,extrados,1398
40,15.9589201650004,9.09688302715221,0.01,40,-1,front spars,extrados,1399
37,14.4842651446008,12.9673859769375,0.01,40,1,stringer,extrados,1400
125,14.5412303916957,12.8178702231742,0.01,40,2,stringer,extrados,1401
213,14.5981956387906,12.6683544694108,0.01,40,3,stringer,extrados,1402
301,14.6551608858854,12.5188387156475,0.01,40,4,stringer,extrados,1403
389,14.7121261329803,12.3693229618841,0.01,40,5,stringer,extrados,1404
478,14.7690913800752,12.2198072081208,0.01,40,6,stringer,extrados,1405
567,14.82605662717,12.0702914543575,0.01,40,7,stringer,extrados,1406
656,14.8830218742649,11.9207757005941,0.01,40,8,stringer,extrados,1407
745,14.9399871213598,11.7712599468308,0.01,40,9,stringer,extrados,1408
835,14.9969523684546,11.6217441930674,0.01,40,10,stringer,extrados,1409
922,15.0539176155495,11.4722284393041,0.01,40,11,stringer,extrados,1410
1007,15.1108828626444,11.3227126855407,0.01,40,12,stringer,extrados,1411
1089,15.1678481097392,11.1731969317774,0.01,40,13,stringer,extrados,1412
1168,15.2248133568341,11.0236811780141,0.01,40,14,stringer,extrados,1413
1244,15.281778603929,10.8741654242507,0.01,40,15,stringer,extrados,1414
1317,15.3387438510238,10.7246496704874,0.01,40,16,stringer,extrados,1415
1388,15.3957090981187,10.575133916724,0.01,40,17,stringer,extrados,1416
1457,15.4526743452136,10.4256181629607,0.01,40,18,stringer,extrados,1417
1523,15.5096395923084,10.2761024091973,0.01,40,19,stringer,extrados,1418
1586,15.5666048394033,10.126586655434,0.01,40,20,stringer,extrados,1419
1646,15.6235700864982,9.97707090167065,0.01,40,21,stringer,extrados,1420
1703,15.6805353335931,9.82755514790731,0.01,40,22,stringer,extrados,1421
1758,15.7375005806879,9.67803939414397,0.01,40,23,stringer,extrados,1422
1811,15.7944658277828,9.52852364038063,0.01,40,24,stringer,extrados,1423
1861,15.8514310748777,9.37900788661728,0.01,40,25,stringer,extrados,1424
1908,15.9083963219725,9.22949213285394,0.01,40,26,stringer,extrados,1425
41,14.7543656088633,13.2415132087209,0.01,41,-2,rear spars,extrados,1426
41,16.2660252008938,9.27388496408905,0.01,41,-1,front spars,extrados,1427
38,14.8113308559581,13.0919974549575,0.01,41,1,stringer,extrados,1428
126,14.868296103053,12.9424817011942,0.01,41,2,stringer,extrados,1429
214,14.9252613501479,12.7929659474309,0.01,41,3,stringer,extrados,1430
302,14.9822265972427,12.6434501936675,0.01,41,4,stringer,extrados,1431
390,15.0391918443376,12.4939344399042,0.01,41,5,stringer,extrados,1432
479,15.0961570914325,12.3444186861408,0.01,41,6,stringer,extrados,1433
568,15.1531223385273,12.1949029323775,0.01,41,7,stringer,extrados,1434
657,15.2100875856222,12.0453871786141,0.01,41,8,stringer,extrados,1435
746,15.2670528327171,11.8958714248508,0.01,41,9,stringer,extrados,1436
836,15.3240180798119,11.7463556710874,0.01,41,10,stringer,extrados,1437
923,15.3809833269068,11.5968399173241,0.01,41,11,stringer,extrados,1438
1008,15.4379485740017,11.4473241635608,0.01,41,12,stringer,extrados,1439
1090,15.4949138210965,11.2978084097974,0.01,41,13,stringer,extrados,1440
1169,15.5518790681914,11.1482926560341,0.01,41,14,stringer,extrados,1441
1245,15.6088443152863,10.9987769022707,0.01,41,15,stringer,extrados,1442
1318,15.6658095623812,10.8492611485074,0.01,41,16,stringer,extrados,1443
1389,15.722774809476,10.699745394744,0.01,41,17,stringer,extrados,1444
1458,15.7797400565709,10.5502296409807,0.01,41,18,stringer,extrados,1445
1524,15.8367053036658,10.4007138872174,0.01,41,19,stringer,extrados,1446
1587,15.8936705507606,10.251198133454,0.01,41,20,stringer,extrados,1447
1647,15.9506357978555,10.1016823796907,0.01,41,21,stringer,extrados,1448
1704,16.0076010449504,9.95216662592733,0.01,41,22,stringer,extrados,1449
1759,16.0645662920452,9.80265087216399,0.01,41,23,stringer,extrados,1450
1812,16.1215315391401,9.65313511840065,0.01,41,24,stringer,extrados,1451
1862,16.178496786235,9.50361936463731,0.01,41,25,stringer,extrados,1452
1909,16.2354620333298,9.35410361087396,0.01,41,26,stringer,extrados,1453
42,15.0814313202206,13.3661246867409,0.01,42,-2,rear spars,extrados,1454
42,16.5731302367872,9.45088690102589,0.01,42,-1,front spars,extrados,1455
39,15.1383965673154,13.2166089329776,0.01,42,1,stringer,extrados,1456
127,15.1953618144103,13.0670931792142,0.01,42,2,stringer,extrados,1457
215,15.2523270615052,12.9175774254509,0.01,42,3,stringer,extrados,1458
303,15.3092923086,12.7680616716875,0.01,42,4,stringer,extrados,1459
391,15.3662575556949,12.6185459179242,0.01,42,5,stringer,extrados,1460
480,15.4232228027898,12.4690301641608,0.01,42,6,stringer,extrados,1461
569,15.4801880498846,12.3195144103975,0.01,42,7,stringer,extrados,1462
658,15.5371532969795,12.1699986566342,0.01,42,8,stringer,extrados,1463
747,15.5941185440744,12.0204829028708,0.01,42,9,stringer,extrados,1464
837,15.6510837911693,11.8709671491075,0.01,42,10,stringer,extrados,1465
924,15.7080490382641,11.7214513953441,0.01,42,11,stringer,extrados,1466
1009,15.765014285359,11.5719356415808,0.01,42,12,stringer,extrados,1467
1091,15.8219795324539,11.4224198878174,0.01,42,13,stringer,extrados,1468
1170,15.8789447795487,11.2729041340541,0.01,42,14,stringer,extrados,1469
1246,15.9359100266436,11.1233883802908,0.01,42,15,stringer,extrados,1470
1319,15.9928752737385,10.9738726265274,0.01,42,16,stringer,extrados,1471
1390,16.0498405208333,10.8243568727641,0.01,42,17,stringer,extrados,1472
1459,16.1068057679282,10.6748411190007,0.01,42,18,stringer,extrados,1473
1525,16.1637710150231,10.5253253652374,0.01,42,19,stringer,extrados,1474
1588,16.2207362621179,10.375809611474,0.01,42,20,stringer,extrados,1475
1648,16.2777015092128,10.2262938577107,0.01,42,21,stringer,extrados,1476
1705,16.3346667563077,10.0767781039474,0.01,42,22,stringer,extrados,1477
1760,16.3916320034025,9.92726235018402,0.01,42,23,stringer,extrados,1478
1813,16.4485972504974,9.77774659642067,0.01,42,24,stringer,extrados,1479
1863,16.5055624975923,9.62823084265733,0.01,42,25,stringer,extrados,1480
1910,16.5625277446871,9.47871508889399,0.01,42,26,stringer,extrados,1481
43,15.4084970315779,13.4907361647609,0.01,43,-2,rear spars,extrados,1482
43,16.8802352726806,9.62788883796272,0.01,43,-1,front spars,extrados,1483
40,15.4654622786727,13.3412204109976,0.01,43,1,stringer,extrados,1484
128,15.5224275257676,13.1917046572342,0.01,43,2,stringer,extrados,1485
216,15.5793927728625,13.0421889034709,0.01,43,3,stringer,extrados,1486
304,15.6363580199574,12.8926731497076,0.01,43,4,stringer,extrados,1487
392,15.6933232670522,12.7431573959442,0.01,43,5,stringer,extrados,1488
481,15.7502885141471,12.5936416421809,0.01,43,6,stringer,extrados,1489
570,15.807253761242,12.4441258884175,0.01,43,7,stringer,extrados,1490
659,15.8642190083368,12.2946101346542,0.01,43,8,stringer,extrados,1491
748,15.9211842554317,12.1450943808908,0.01,43,9,stringer,extrados,1492
838,15.9781495025266,11.9955786271275,0.01,43,10,stringer,extrados,1493
925,16.0351147496214,11.8460628733642,0.01,43,11,stringer,extrados,1494
1010,16.0920799967163,11.6965471196008,0.01,43,12,stringer,extrados,1495
1092,16.1490452438112,11.5470313658375,0.01,43,13,stringer,extrados,1496
1171,16.206010490906,11.3975156120741,0.01,43,14,stringer,extrados,1497
1247,16.2629757380009,11.2479998583108,0.01,43,15,stringer,extrados,1498
1320,16.3199409850958,11.0984841045474,0.01,43,16,stringer,extrados,1499
1391,16.3769062321906,10.9489683507841,0.01,43,17,stringer,extrados,1500
1460,16.4338714792855,10.7994525970208,0.01,43,18,stringer,extrados,1501
1526,16.4908367263804,10.6499368432574,0.01,43,19,stringer,extrados,1502
1589,16.5478019734752,10.5004210894941,0.01,43,20,stringer,extrados,1503
1649,16.6047672205701,10.3509053357307,0.01,43,21,stringer,extrados,1504
1706,16.661732467665,10.2013895819674,0.01,43,22,stringer,extrados,1505
1761,16.7186977147599,10.051873828204,0.01,43,23,stringer,extrados,1506
1814,16.7756629618547,9.9023580744407,0.01,43,24,stringer,extrados,1507
1864,16.8326282089496,9.75284232067735,0.01,43,25,stringer,extrados,1508
44,15.7355627429352,13.615347642781,0.01,44,-2,rear spars,extrados,1509
